Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Sat Mar 3 2018,10:00p,Oklahoma City Thunder,100,Portland Trail Blazers,108,Box Score,,20063,Moda Center,
Sat Mar 3 2018,10:00p,Utah Jazz,98,Sacramento Kings,91,Box Score,,17583,Golden 1 Center,
Sun Mar 4 2018,3:30p,Phoenix Suns,112,Atlanta Hawks,113,Box Score,,15166,Philips Arena,
Sun Mar 4 2018,6:00p,Charlotte Hornets,98,Toronto Raptors,103,Box Score,,19800,Air Canada Centre,
Sun Mar 4 2018,6:00p,Indiana Pacers,98,Washington Wizards,95,Box Score,,16646,Capital One Arena,
Sun Mar 4 2018,7:00p,New Orleans Pelicans,126,Dallas Mavericks,109,Box Score,,19798,American Airlines Center,
Sun Mar 4 2018,8:00p,Philadelphia 76ers,110,Milwaukee Bucks,118,Box Score,,15587,BMO Harris Bradley Center,
Sun Mar 4 2018,9:00p,Brooklyn Nets,120,Los Angeles Clippers,123,Box Score,,16384,STAPLES Center,
Sun Mar 4 2018,9:00p,New York Knicks,99,Sacramento Kings,102,Box Score,,17583,Golden 1 Center,
Mon Mar 5 2018,7:00p,Detroit Pistons,90,Cleveland Cavaliers,112,Box Score,,20562,Quicken Loans Arena,
Mon Mar 5 2018,7:00p,Milwaukee Bucks,89,Indiana Pacers,92,Box Score,,15874,Bankers Life Fieldhouse,
Mon Mar 5 2018,7:30p,Phoenix Suns,103,Miami Heat,125,Box Score,,19600,AmericanAirlines Arena,
Mon Mar 5 2018,8:00p,Boston Celtics,105,Chicago Bulls,89,Box Score,,21286,United Center,
Mon Mar 5 2018,8:30p,Memphis Grizzlies,98,San Antonio Spurs,100,Box Score,,18418,AT&T Center,
Mon Mar 5 2018,9:00p,Orlando Magic,80,Utah Jazz,94,Box Score,,18306,Vivint Smart Home Arena,
Mon Mar 5 2018,10:30p,Portland Trail Blazers,108,Los Angeles Lakers,103,Box Score,,18997,STAPLES Center,
Tue Mar 6 2018,7:00p,Philadelphia 76ers,128,Charlotte Hornets,114,Box Score,,15600,Spectrum Center,
Tue Mar 6 2018,7:00p,Atlanta Hawks,90,Toronto Raptors,106,Box Score,,19800,Air Canada Centre,
Tue Mar 6 2018,7:00p,Miami Heat,113,Washington Wizards,117,Box Score,OT,16582,Capital One Arena,
Tue Mar 6 2018,8:00p,Houston Rockets,122,Oklahoma City Thunder,112,Box Score,,18203,Chesapeake Energy Arena,
Tue Mar 6 2018,8:30p,Denver Nuggets,107,Dallas Mavericks,118,Box Score,,19504,American Airlines Center,
Tue Mar 6 2018,10:00p,New York Knicks,87,Portland Trail Blazers,111,Box Score,,19393,Moda Center,
Tue Mar 6 2018,10:30p,Brooklyn Nets,101,Golden State Warriors,114,Box Score,,19596,Oracle Arena,
Tue Mar 6 2018,10:30p,New Orleans Pelicans,121,Los Angeles Clippers,116,Box Score,,16412,STAPLES Center,
Wed Mar 7 2018,7:00p,Utah Jazz,104,Indiana Pacers,84,Box Score,,16432,Bankers Life Fieldhouse,
Wed Mar 7 2018,8:00p,Memphis Grizzlies,110,Chicago Bulls,119,Box Score,,20210,United Center,
Wed Mar 7 2018,8:00p,Toronto Raptors,121,Detroit Pistons,119,Box Score,OT,17769,Little Caesars Arena,
Wed Mar 7 2018,8:00p,Houston Rockets,110,Milwaukee Bucks,99,Box Score,,17195,BMO Harris Bradley Center,
Wed Mar 7 2018,10:00p,New Orleans Pelicans,114,Sacramento Kings,101,Box Score,,17583,Golden 1 Center,
Wed Mar 7 2018,10:30p,Cleveland Cavaliers,113,Denver Nuggets,108,Box Score,,20062,Pepsi Center,
Wed Mar 7 2018,10:30p,Orlando Magic,107,Los Angeles Lakers,108,Box Score,,18997,STAPLES Center,
Thu Mar 8 2018,7:00p,Brooklyn Nets,125,Charlotte Hornets,111,Box Score,,14173,Spectrum Center,
Thu Mar 8 2018,7:30p,Philadelphia 76ers,99,Miami Heat,108,Box Score,,19600,AmericanAirlines Arena,
Thu Mar 8 2018,8:00p,Boston Celtics,117,Minnesota Timberwolves,109,Box Score,,18978,Target Center,
Thu Mar 8 2018,8:00p,Phoenix Suns,87,Oklahoma City Thunder,115,Box Score,,18203,Chesapeake Energy Arena,
Thu Mar 8 2018,10:30p,San Antonio Spurs,107,Golden State Warriors,110,Box Score,,19596,Oracle Arena,
Fri Mar 9 2018,7:00p,Chicago Bulls,83,Detroit Pistons,99,Box Score,,17406,Little Caesars Arena,
Fri Mar 9 2018,7:00p,Atlanta Hawks,87,Indiana Pacers,112,Box Score,,17923,Bankers Life Fieldhouse,
Fri Mar 9 2018,7:30p,Houston Rockets,105,Toronto Raptors,108,Box Score,,20131,Air Canada Centre,
Fri Mar 9 2018,8:00p,Utah Jazz,95,Memphis Grizzlies,78,Box Score,,15622,FedEx Forum,
Fri Mar 9 2018,8:00p,New York Knicks,112,Milwaukee Bucks,120,Box Score,,18717,BMO Harris Bradley Center,
Fri Mar 9 2018,8:00p,Washington Wizards,116,New Orleans Pelicans,97,Box Score,,18143,Smoothie King Center,
Fri Mar 9 2018,9:00p,Los Angeles Lakers,116,Denver Nuggets,125,Box Score,,19807,Pepsi Center,
Fri Mar 9 2018,10:00p,Golden State Warriors,108,Portland Trail Blazers,125,Box Score,,19487,Moda Center,
Fri Mar 9 2018,10:00p,Orlando Magic,88,Sacramento Kings,94,Box Score,,17583,Golden 1 Center,
Fri Mar 9 2018,10:30p,Cleveland Cavaliers,102,Los Angeles Clippers,116,Box Score,,19130,STAPLES Center,
Sat Mar 10 2018,5:00p,Phoenix Suns,115,Charlotte Hornets,122,Box Score,,19336,Spectrum Center,
Sat Mar 10 2018,7:30p,Washington Wizards,102,Miami Heat,129,Box Score,,19689,AmericanAirlines Arena,
Sat Mar 10 2018,8:30p,Memphis Grizzlies,80,Dallas Mavericks,114,Box Score,,19579,American Airlines Center,
Sat Mar 10 2018,8:30p,San Antonio Spurs,94,Oklahoma City Thunder,104,Box Score,,18203,Chesapeake Energy Arena,
Sat Mar 10 2018,10:30p,Orlando Magic,105,Los Angeles Clippers,113,Box Score,,16561,STAPLES Center,
Sun Mar 11 2018,1:00p,Toronto Raptors,132,New York Knicks,106,Box Score,,19812,Madison Square Garden (IV),
Sun Mar 11 2018,3:30p,Chicago Bulls,129,Atlanta Hawks,122,Box Score,,15266,Philips Arena,
Sun Mar 11 2018,3:30p,Golden State Warriors,103,Minnesota Timberwolves,109,Box Score,,18978,Target Center,
Sun Mar 11 2018,4:00p,Utah Jazz,116,New Orleans Pelicans,99,Box Score,,18062,Smoothie King Center,
Sun Mar 11 2018,5:00p,Sacramento Kings,104,Denver Nuggets,130,Box Score,,19520,Pepsi Center,
Sun Mar 11 2018,7:00p,Houston Rockets,105,Dallas Mavericks,82,Box Score,,20394,American Airlines Center,
Sun Mar 11 2018,7:30p,Indiana Pacers,99,Boston Celtics,97,Box Score,,18624,TD Garden,
Sun Mar 11 2018,7:30p,Philadelphia 76ers,120,Brooklyn Nets,97,Box Score,,16901,Barclays Center,
Sun Mar 11 2018,9:00p,Cleveland Cavaliers,113,Los Angeles Lakers,127,Box Score,,18997,STAPLES Center,
Mon Mar 12 2018,8:00p,San Antonio Spurs,93,Houston Rockets,109,Box Score,,18092,Toyota Center,
Mon Mar 12 2018,8:00p,Milwaukee Bucks,121,Memphis Grizzlies,103,Box Score,,14112,FedEx Forum,
Mon Mar 12 2018,8:00p,Sacramento Kings,101,Oklahoma City Thunder,106,Box Score,,18203,Chesapeake Energy Arena,
Mon Mar 12 2018,10:30p,Miami Heat,99,Portland Trail Blazers,115,Box Score,,19786,Moda Center,
Tue Mar 13 2018,7:00p,Indiana Pacers,101,Philadelphia 76ers,98,Box Score,,20531,Wells Fargo Center,
Tue Mar 13 2018,7:00p,Minnesota Timberwolves,116,Washington Wizards,111,Box Score,,17078,Capital One Arena,
Tue Mar 13 2018,7:30p,Oklahoma City Thunder,119,Atlanta Hawks,107,Box Score,,16739,Philips Arena,
Tue Mar 13 2018,7:30p,Toronto Raptors,116,Brooklyn Nets,102,Box Score,,16654,Barclays Center,
Tue Mar 13 2018,7:30p,Dallas Mavericks,110,New York Knicks,97,Box Score,,18597,Madison Square Garden (IV),
Tue Mar 13 2018,8:00p,Los Angeles Clippers,112,Chicago Bulls,106,Box Score,,20912,United Center,
Tue Mar 13 2018,8:00p,Charlotte Hornets,115,New Orleans Pelicans,119,Box Score,,15507,Smoothie King Center,
Tue Mar 13 2018,8:30p,Orlando Magic,72,San Antonio Spurs,108,Box Score,,18418,AT&T Center,
Tue Mar 13 2018,9:00p,Detroit Pistons,79,Utah Jazz,110,Box Score,,18306,Vivint Smart Home Arena,
Tue Mar 13 2018,10:00p,Cleveland Cavaliers,129,Phoenix Suns,107,Box Score,,18055,Talking Stick Resort Arena,
Tue Mar 13 2018,10:30p,Denver Nuggets,103,Los Angeles Lakers,112,Box Score,,18997,STAPLES Center,
Wed Mar 14 2018,7:00p,Milwaukee Bucks,117,Orlando Magic,126,Box Score,,17713,Amway Center,
Wed Mar 14 2018,8:00p,Washington Wizards,125,Boston Celtics,124,Box Score,2OT,18624,TD Garden,
Wed Mar 14 2018,10:00p,Miami Heat,119,Sacramento Kings,123,Box Score,OT,17583,Golden 1 Center,
Wed Mar 14 2018,10:30p,Los Angeles Lakers,106,Golden State Warriors,117,Box Score,,19596,Oracle Arena,
Thu Mar 15 2018,7:00p,Toronto Raptors,106,Indiana Pacers,99,Box Score,,17923,Bankers Life Fieldhouse,
Thu Mar 15 2018,7:30p,Charlotte Hornets,129,Atlanta Hawks,117,Box Score,,14486,Philips Arena,
Thu Mar 15 2018,7:30p,Philadelphia 76ers,118,New York Knicks,110,Box Score,,18894,Madison Square Garden (IV),
Thu Mar 15 2018,8:00p,Los Angeles Clippers,96,Houston Rockets,101,Box Score,,18055,Toyota Center,
Thu Mar 15 2018,8:00p,Chicago Bulls,111,Memphis Grizzlies,110,Box Score,,16511,FedEx Forum,
Thu Mar 15 2018,8:30p,New Orleans Pelicans,93,San Antonio Spurs,98,Box Score,,18418,AT&T Center,
Thu Mar 15 2018,9:00p,Detroit Pistons,113,Denver Nuggets,120,Box Score,,18697,Pepsi Center,
Thu Mar 15 2018,9:00p,Phoenix Suns,88,Utah Jazz,116,Box Score,,18306,Vivint Smart Home Arena,
Thu Mar 15 2018,10:00p,Cleveland Cavaliers,105,Portland Trail Blazers,113,Box Score,,19806,Moda Center,
Fri Mar 16 2018,7:00p,Boston Celtics,92,Orlando Magic,83,Box Score,,18981,Amway Center,
Fri Mar 16 2018,7:00p,Brooklyn Nets,116,Philadelphia 76ers,120,Box Score,,20666,Wells Fargo Center,
Fri Mar 16 2018,7:30p,Dallas Mavericks,115,Toronto Raptors,122,Box Score,OT,19800,Air Canada Centre,
Fri Mar 16 2018,8:00p,Los Angeles Clippers,113,Oklahoma City Thunder,121,Box Score,,18203,Chesapeake Energy Arena,
Fri Mar 16 2018,10:30p,Sacramento Kings,98,Golden State Warriors,93,Box Score,,19596,Oracle Arena,
Fri Mar 16 2018,10:30p,Miami Heat,92,Los Angeles Lakers,91,Box Score,,18997,STAPLES Center,
Sat Mar 17 2018,6:00p,Atlanta Hawks,117,Milwaukee Bucks,122,Box Score,,18717,BMO Harris Bradley Center,
Sat Mar 17 2018,7:00p,Houston Rockets,107,New Orleans Pelicans,101,Box Score,,18495,Smoothie King Center,
Sat Mar 17 2018,7:00p,Indiana Pacers,102,Washington Wizards,109,Box Score,,18249,Capital One Arena,
Sat Mar 17 2018,7:30p,Dallas Mavericks,106,Brooklyn Nets,114,Box Score,,13877,Barclays Center,
Sat Mar 17 2018,7:30p,Charlotte Hornets,101,New York Knicks,124,Box Score,,17760,Madison Square Garden (IV),
Sat Mar 17 2018,8:00p,Cleveland Cavaliers,114,Chicago Bulls,109,Box Score,,22983,United Center,
Sat Mar 17 2018,8:00p,Denver Nuggets,94,Memphis Grizzlies,101,Box Score,,16501,FedEx Forum,
Sat Mar 17 2018,8:30p,Minnesota Timberwolves,101,San Antonio Spurs,117,Box Score,,18418,AT&T Center,
Sat Mar 17 2018,9:00p,Sacramento Kings,97,Utah Jazz,103,Box Score,,18306,Vivint Smart Home Arena,
Sat Mar 17 2018,10:00p,Golden State Warriors,124,Phoenix Suns,109,Box Score,,18055,Talking Stick Resort Arena,
Sat Mar 17 2018,10:00p,Detroit Pistons,87,Portland Trail Blazers,100,Box Score,,19727,Moda Center,
Sun Mar 18 2018,1:00p,Oklahoma City Thunder,132,Toronto Raptors,125,Box Score,,19800,Air Canada Centre,
Sun Mar 18 2018,6:00p,Boston Celtics,89,New Orleans Pelicans,108,Box Score,,18277,Smoothie King Center,
Sun Mar 18 2018,7:00p,Houston Rockets,129,Minnesota Timberwolves,120,Box Score,,18978,Target Center,
Sun Mar 18 2018,10:30p,Portland Trail Blazers,122,Los Angeles Clippers,109,Box Score,,17776,STAPLES Center,
Mon Mar 19 2018,7:00p,Milwaukee Bucks,117,Cleveland Cavaliers,124,Box Score,,20562,Quicken Loans Arena,
Mon Mar 19 2018,7:00p,Los Angeles Lakers,100,Indiana Pacers,110,Box Score,,16603,Bankers Life Fieldhouse,
Mon Mar 19 2018,7:00p,Charlotte Hornets,94,Philadelphia 76ers,108,Box Score,,20530,Wells Fargo Center,
Mon Mar 19 2018,7:30p,Memphis Grizzlies,115,Brooklyn Nets,118,Box Score,,12856,Barclays Center,
Mon Mar 19 2018,7:30p,Denver Nuggets,141,Miami Heat,149,Box Score,2OT,19600,AmericanAirlines Arena,
Mon Mar 19 2018,7:30p,Chicago Bulls,92,New York Knicks,110,Box Score,,18835,Madison Square Garden (IV),
Mon Mar 19 2018,9:30p,Golden State Warriors,75,San Antonio Spurs,89,Box Score,,18418,AT&T Center,
Mon Mar 19 2018,10:00p,Detroit Pistons,106,Sacramento Kings,90,Box Score,,17583,Golden 1 Center,
Tue Mar 20 2018,7:00p,Toronto Raptors,93,Orlando Magic,86,Box Score,,16228,Amway Center,
Tue Mar 20 2018,8:00p,Oklahoma City Thunder,99,Boston Celtics,100,Box Score,,18624,TD Garden,
Tue Mar 20 2018,8:00p,Los Angeles Clippers,109,Minnesota Timberwolves,123,Box Score,,16351,Target Center,
Tue Mar 20 2018,8:00p,Dallas Mavericks,105,New Orleans Pelicans,115,Box Score,,14484,Smoothie King Center,
Tue Mar 20 2018,9:00p,Atlanta Hawks,99,Utah Jazz,94,Box Score,,18306,Vivint Smart Home Arena,
Tue Mar 20 2018,10:00p,Detroit Pistons,115,Phoenix Suns,88,Box Score,,17400,Talking Stick Resort Arena,
Tue Mar 20 2018,10:30p,Houston Rockets,115,Portland Trail Blazers,111,Box Score,,20012,Moda Center,
Wed Mar 21 2018,7:00p,Toronto Raptors,129,Cleveland Cavaliers,132,Box Score,,20562,Quicken Loans Arena,
Wed Mar 21 2018,7:00p,Memphis Grizzlies,105,Philadelphia 76ers,119,Box Score,,10411,Wells Fargo Center,
Wed Mar 21 2018,7:30p,Charlotte Hornets,111,Brooklyn Nets,105,Box Score,,10231,Barclays Center,
Wed Mar 21 2018,7:30p,New York Knicks,98,Miami Heat,119,Box Score,,19600,AmericanAirlines Arena,
Wed Mar 21 2018,8:00p,Denver Nuggets,135,Chicago Bulls,102,Box Score,,20671,United Center,
Wed Mar 21 2018,8:00p,Los Angeles Clippers,127,Milwaukee Bucks,120,Box Score,,17916,BMO Harris Bradley Center,
Wed Mar 21 2018,8:00p,Indiana Pacers,92,New Orleans Pelicans,96,Box Score,,14148,Smoothie King Center,
Wed Mar 21 2018,9:30p,Washington Wizards,90,San Antonio Spurs,98,Box Score,,18418,AT&T Center,
Thu Mar 22 2018,7:00p,Memphis Grizzlies,79,Charlotte Hornets,140,Box Score,,15033,Spectrum Center,
Thu Mar 22 2018,7:00p,Philadelphia 76ers,118,Orlando Magic,98,Box Score,,17881,Amway Center,
Thu Mar 22 2018,8:00p,Detroit Pistons,96,Houston Rockets,100,Box Score,OT,18055,Toyota Center,
Thu Mar 22 2018,8:00p,Los Angeles Lakers,125,New Orleans Pelicans,128,Box Score,,18037,Smoothie King Center,
Thu Mar 22 2018,8:30p,Utah Jazz,119,Dallas Mavericks,112,Box Score,,19725,American Airlines Center,
Thu Mar 22 2018,10:00p,Atlanta Hawks,90,Sacramento Kings,105,Box Score,,17583,Golden 1 Center,
Fri Mar 23 2018,7:00p,Los Angeles Clippers,104,Indiana Pacers,109,Box Score,,17923,Bankers Life Fieldhouse,
Fri Mar 23 2018,7:00p,Denver Nuggets,108,Washington Wizards,100,Box Score,,19016,Capital One Arena,
Fri Mar 23 2018,7:30p,Phoenix Suns,95,Cleveland Cavaliers,120,Box Score,,20562,Quicken Loans Arena,
Fri Mar 23 2018,7:30p,Minnesota Timberwolves,108,New York Knicks,104,Box Score,,18914,Madison Square Garden (IV),
Fri Mar 23 2018,7:30p,Brooklyn Nets,112,Toronto Raptors,116,Box Score,,19800,Air Canada Centre,
Fri Mar 23 2018,8:00p,Milwaukee Bucks,118,Chicago Bulls,105,Box Score,,21698,United Center,
Fri Mar 23 2018,8:00p,Miami Heat,99,Oklahoma City Thunder,105,Box Score,,18203,Chesapeake Energy Arena,
Fri Mar 23 2018,8:30p,Utah Jazz,120,San Antonio Spurs,124,Box Score,OT,18418,AT&T Center,
Fri Mar 23 2018,10:00p,Boston Celtics,105,Portland Trail Blazers,100,Box Score,,19575,Moda Center,
Fri Mar 23 2018,10:30p,Atlanta Hawks,94,Golden State Warriors,106,Box Score,,19596,Oracle Arena,
Sat Mar 24 2018,6:00p,Minnesota Timberwolves,108,Philadelphia 76ers,120,Box Score,,20668,Wells Fargo Center,
Sat Mar 24 2018,7:00p,Chicago Bulls,95,Detroit Pistons,117,Box Score,,19139,Little Caesars Arena,
Sat Mar 24 2018,7:00p,Phoenix Suns,99,Orlando Magic,105,Box Score,,17393,Amway Center,
Sat Mar 24 2018,8:00p,New Orleans Pelicans,91,Houston Rockets,114,Box Score,,18055,Toyota Center,
Sat Mar 24 2018,8:00p,Los Angeles Lakers,100,Memphis Grizzlies,93,Box Score,,18119,FedEx Forum,
Sat Mar 24 2018,8:30p,Charlotte Hornets,102,Dallas Mavericks,98,Box Score,,20085,American Airlines Center,
Sun Mar 25 2018,1:00p,Cleveland Cavaliers,121,Brooklyn Nets,114,Box Score,,17732,Barclays Center,
Sun Mar 25 2018,3:30p,San Antonio Spurs,103,Milwaukee Bucks,106,Box Score,,18717,BMO Harris Bradley Center,
Sun Mar 25 2018,5:00p,Miami Heat,107,Indiana Pacers,113,Box Score,OT,17923,Bankers Life Fieldhouse,
Sun Mar 25 2018,6:00p,Boston Celtics,104,Sacramento Kings,93,Box Score,,17583,Golden 1 Center,
Sun Mar 25 2018,6:00p,Los Angeles Clippers,117,Toronto Raptors,106,Box Score,,19800,Air Canada Centre,
Sun Mar 25 2018,6:00p,New York Knicks,101,Washington Wizards,97,Box Score,,18884,Capital One Arena,
Sun Mar 25 2018,7:00p,Portland Trail Blazers,108,Oklahoma City Thunder,105,Box Score,,18203,Chesapeake Energy Arena,
Sun Mar 25 2018,8:00p,Atlanta Hawks,99,Houston Rockets,118,Box Score,,18055,Toyota Center,
Sun Mar 25 2018,8:30p,Utah Jazz,110,Golden State Warriors,91,Box Score,,19596,Oracle Arena,
Mon Mar 26 2018,7:00p,New York Knicks,128,Charlotte Hornets,137,Box Score,OT,14487,Spectrum Center,
Mon Mar 26 2018,7:00p,Los Angeles Lakers,106,Detroit Pistons,112,Box Score,,18718,Little Caesars Arena,
Mon Mar 26 2018,7:00p,Denver Nuggets,104,Philadelphia 76ers,123,Box Score,,20585,Wells Fargo Center,
Mon Mar 26 2018,8:00p,Memphis Grizzlies,101,Minnesota Timberwolves,93,Box Score,,16290,Target Center,
Mon Mar 26 2018,10:00p,Boston Celtics,102,Phoenix Suns,94,Box Score,,18055,Talking Stick Resort Arena,
Tue Mar 27 2018,7:00p,San Antonio Spurs,106,Washington Wizards,116,Box Score,,19588,Capital One Arena,
Tue Mar 27 2018,7:30p,Denver Nuggets,110,Toronto Raptors,114,Box Score,,19800,Air Canada Centre,
Tue Mar 27 2018,8:00p,Chicago Bulls,86,Houston Rockets,118,Box Score,,18055,Toyota Center,
Tue Mar 27 2018,8:00p,Cleveland Cavaliers,79,Miami Heat,98,Box Score,,20093,AmericanAirlines Arena,
Tue Mar 27 2018,8:00p,Portland Trail Blazers,107,New Orleans Pelicans,103,Box Score,,15426,Smoothie King Center,
Tue Mar 27 2018,10:00p,Dallas Mavericks,103,Sacramento Kings,97,Box Score,,17583,Golden 1 Center,
Tue Mar 27 2018,10:30p,Indiana Pacers,92,Golden State Warriors,81,Box Score,,19596,Oracle Arena,
Tue Mar 27 2018,10:30p,Milwaukee Bucks,98,Los Angeles Clippers,105,Box Score,,19068,STAPLES Center,
Wed Mar 28 2018,7:00p,Cleveland Cavaliers,118,Charlotte Hornets,105,Box Score,,19474,Spectrum Center,
Wed Mar 28 2018,7:00p,Brooklyn Nets,111,Orlando Magic,104,Box Score,,16517,Amway Center,
Wed Mar 28 2018,7:00p,New York Knicks,101,Philadelphia 76ers,118,Box Score,,20655,Wells Fargo Center,
Wed Mar 28 2018,8:00p,Portland Trail Blazers,103,Memphis Grizzlies,108,Box Score,,16050,FedEx Forum,
Wed Mar 28 2018,8:00p,Atlanta Hawks,114,Minnesota Timberwolves,126,Box Score,,16183,Target Center,
Wed Mar 28 2018,9:30p,Boston Celtics,97,Utah Jazz,94,Box Score,,18306,Vivint Smart Home Arena,
Wed Mar 28 2018,10:00p,Los Angeles Clippers,111,Phoenix Suns,99,Box Score,,17005,Talking Stick Resort Arena,
Wed Mar 28 2018,10:30p,Dallas Mavericks,93,Los Angeles Lakers,103,Box Score,,18997,STAPLES Center,
Thu Mar 29 2018,7:00p,Washington Wizards,92,Detroit Pistons,103,Box Score,,18268,Little Caesars Arena,
Thu Mar 29 2018,7:30p,Chicago Bulls,92,Miami Heat,103,Box Score,,19746,AmericanAirlines Arena,
Thu Mar 29 2018,8:00p,Oklahoma City Thunder,99,San Antonio Spurs,103,Box Score,,18418,AT&T Center,
Thu Mar 29 2018,10:00p,Indiana Pacers,106,Sacramento Kings,103,Box Score,,11360,Golden 1 Center,
Thu Mar 29 2018,10:30p,Milwaukee Bucks,116,Golden State Warriors,107,Box Score,,19596,Oracle Arena,
Fri Mar 30 2018,7:00p,Chicago Bulls,90,Orlando Magic,82,Box Score,,18918,Amway Center,
Fri Mar 30 2018,7:30p,Philadelphia 76ers,101,Atlanta Hawks,91,Box Score,,16579,Philips Arena,
Fri Mar 30 2018,8:00p,New Orleans Pelicans,102,Cleveland Cavaliers,107,Box Score,,20562,Quicken Loans Arena,
Fri Mar 30 2018,8:00p,Phoenix Suns,103,Houston Rockets,104,Box Score,,18055,Toyota Center,
Fri Mar 30 2018,8:00p,Denver Nuggets,126,Oklahoma City Thunder,125,Box Score,OT,18203,Chesapeake Energy Arena,
Fri Mar 30 2018,8:30p,Minnesota Timberwolves,93,Dallas Mavericks,92,Box Score,,20244,American Airlines Center,
Fri Mar 30 2018,9:00p,Memphis Grizzlies,97,Utah Jazz,107,Box Score,,18306,Vivint Smart Home Arena,
Fri Mar 30 2018,10:30p,Milwaukee Bucks,124,Los Angeles Lakers,122,Box Score,OT,18997,STAPLES Center,
Fri Mar 30 2018,10:30p,Los Angeles Clippers,96,Portland Trail Blazers,105,Box Score,,20013,Moda Center,
Sat Mar 31 2018,3:00p,Charlotte Hornets,93,Washington Wizards,107,Box Score,,19071,Capital One Arena,
Sat Mar 31 2018,5:00p,Detroit Pistons,115,New York Knicks,109,Box Score,,19812,Madison Square Garden (IV),
Sat Mar 31 2018,7:30p,Toronto Raptors,99,Boston Celtics,110,Box Score,,18624,TD Garden,
Sat Mar 31 2018,8:00p,Brooklyn Nets,110,Miami Heat,109,Box Score,OT,19600,AmericanAirlines Arena,
Sat Mar 31 2018,10:00p,Golden State Warriors,112,Sacramento Kings,96,Box Score,,17583,Golden 1 Center,
Sun Apr 1 2018,1:00p,Philadelphia 76ers,119,Charlotte Hornets,102,Box Score,,17005,Spectrum Center,
Sun Apr 1 2018,3:30p,Washington Wizards,94,Chicago Bulls,113,Box Score,,20466,United Center,
Sun Apr 1 2018,3:30p,Indiana Pacers,111,Los Angeles Clippers,104,Box Score,,15866,STAPLES Center,
Sun Apr 1 2018,3:30p,Houston Rockets,83,San Antonio Spurs,100,Box Score,,18418,AT&T Center,
Sun Apr 1 2018,6:00p,Orlando Magic,88,Atlanta Hawks,94,Box Score,,13587,Philips Arena,
Sun Apr 1 2018,6:00p,Detroit Pistons,108,Brooklyn Nets,96,Box Score,,16097,Barclays Center,
Sun Apr 1 2018,6:00p,Dallas Mavericks,87,Cleveland Cavaliers,98,Box Score,,20562,Quicken Loans Arena,
Sun Apr 1 2018,6:00p,Oklahoma City Thunder,109,New Orleans Pelicans,104,Box Score,,18500,Smoothie King Center,
Sun Apr 1 2018,7:00p,Utah Jazz,121,Minnesota Timberwolves,97,Box Score,,18978,Target Center,
Sun Apr 1 2018,8:00p,Milwaukee Bucks,125,Denver Nuggets,128,Box Score,OT,19520,Pepsi Center,
Sun Apr 1 2018,8:30p,Phoenix Suns,107,Golden State Warriors,117,Box Score,,19596,Oracle Arena,
Sun Apr 1 2018,9:00p,Memphis Grizzlies,98,Portland Trail Blazers,113,Box Score,,19545,Moda Center,
Sun Apr 1 2018,9:30p,Sacramento Kings,84,Los Angeles Lakers,83,Box Score,,18997,STAPLES Center,
Tue Apr 3 2018,7:00p,Toronto Raptors,106,Cleveland Cavaliers,112,Box Score,,20562,Quicken Loans Arena,
Tue Apr 3 2018,7:00p,Brooklyn Nets,95,Philadelphia 76ers,121,Box Score,,20710,Wells Fargo Center,
Tue Apr 3 2018,7:30p,Atlanta Hawks,98,Miami Heat,101,Box Score,,19600,AmericanAirlines Arena,
Tue Apr 3 2018,7:30p,Orlando Magic,97,New York Knicks,73,Box Score,,19812,Madison Square Garden (IV),
Tue Apr 3 2018,8:00p,Charlotte Hornets,114,Chicago Bulls,120,Box Score,,20139,United Center,
Tue Apr 3 2018,8:00p,Washington Wizards,104,Houston Rockets,120,Box Score,,18055,Toyota Center,
Tue Apr 3 2018,8:00p,Boston Celtics,102,Milwaukee Bucks,106,Box Score,,16188,BMO Harris Bradley Center,
Tue Apr 3 2018,8:00p,Golden State Warriors,111,Oklahoma City Thunder,107,Box Score,,18203,Chesapeake Energy Arena,
Tue Apr 3 2018,8:30p,Portland Trail Blazers,109,Dallas Mavericks,115,Box Score,,19624,American Airlines Center,
Tue Apr 3 2018,9:00p,Indiana Pacers,104,Denver Nuggets,107,Box Score,,14743,Pepsi Center,
Tue Apr 3 2018,9:00p,Los Angeles Lakers,110,Utah Jazz,117,Box Score,,18306,Vivint Smart Home Arena,
Tue Apr 3 2018,10:00p,Sacramento Kings,94,Phoenix Suns,97,Box Score,,16826,Talking Stick Resort Arena,
Tue Apr 3 2018,10:30p,San Antonio Spurs,110,Los Angeles Clippers,113,Box Score,,17449,STAPLES Center,
Wed Apr 4 2018,7:00p,Philadelphia 76ers,115,Detroit Pistons,108,Box Score,,18395,Little Caesars Arena,
Wed Apr 4 2018,7:00p,Dallas Mavericks,100,Orlando Magic,105,Box Score,,18112,Amway Center,
Wed Apr 4 2018,7:30p,Miami Heat,115,Atlanta Hawks,86,Box Score,,16696,Philips Arena,
Wed Apr 4 2018,8:00p,Memphis Grizzlies,95,New Orleans Pelicans,123,Box Score,,16521,Smoothie King Center,
Wed Apr 4 2018,8:00p,Boston Celtics,78,Toronto Raptors,96,Box Score,,19963,Air Canada Centre,
Wed Apr 4 2018,10:30p,San Antonio Spurs,112,Los Angeles Lakers,122,Box Score,OT,18997,STAPLES Center,
